CODICE_COMUNE,num_strade,num_civici,num_civici_con_coord,CODICE_ISTAT
M118,114,4621,0,026093
M119,24,210,0,018183
M120,78,967,0,006188
M121,32,223,0,006189
M122,186,4371,3,001314
M123,186,729,0,006190
M124,42,692,0,025067
M125,138,6135,0,020070
M126,1193,8808,0,050039
M127,14,202,0,019115
M130,116,4381,0,064119
M131,126,1228,0,071061
M132,113,2572,0,071062
M133,143,2428,0,001315
M136,16,347,0,004250
M138,82,821,0,102048
M139,242,8506,0,087055
M140,150,3942,0,079157
M141,313,8469,0,058114
M143,122,2680,2314,102049
M144,55,1208,0,016244
M145,152,4855,0,024119
M147,104,2707,1,016245
M150,70,1317,1317,018184
M152,31,736,0,018185
M153,71,1311,58,095074
M156,40,266,0,013246
M158,145,1613,0,098061
M161,70,606,0,018186
M162,18,337,0,018187
M163,34,719,0,026094
M165,13,484,0,033047
M166,14,423,0,018188
M167,70,915,0,018189
M168,53,1185,0,095075
M169,120,2286,1457,045017
M170,32,611,0,024120
M171,161,4280,0,026095
M172,284,8122,0,023097
M173,39,767,0,022226
M176,110,1634,0,015247
M177,68,579,0,011032
M178,83,1930,0,023098
M179,21,384,0,096081
M180,101,2408,0,018190
M182,92,2840,0,010067
M183,174,4184,0,036047
M184,131,2860,0,016246
M185,184,5049,1,037060
M187,98,2262,0,075094
M188,167,894,0,017205
M189,12,255,0,025069
M190,245,4094,0,093051
M194,22,432,0,024121
M196,42,1273,0,096082
M197,31,656,655,009069
M199,102,3206,0,024122
M200,42,459,0,030136
M201,15,557,0,096083
M202,57,1248,0,078155
M203,89,1345,0,064120
M204,86,1281,0,102050
M207,129,5476,0,058115
M208,1319,29122,1,079160
M209,193,3071,0,111070
M210,119,3499,0,083106
M211,269,3096,2940,083107
M212,309,13308,0,058116
M213,898,27077,16,058117
M214,180,2536,0,090081
M253,272,2590,0,065143
M255,24,458,0,066055
M256,165,2588,0,077031
M257,147,3391,0,089020
M258,168,2561,0,055033
M259,150,2482,0,090082
M260,220,3230,0,061103
M261,103,2390,0,075096
M262,221,7617,70,061102
M263,690,17109,0,075097
M264,126,2294,0,075095
M265,84,654,0,093052
M266,101,1563,0,071063
M267,89,1736,0,071064
M268,170,2405,0,082082
M269,107,4636,0,076100
M270,54,1121,0,111040
M271,239,3654,0,087056
M272,269,5924,0,058118
M273,25,2938,0,063090
M274,147,2257,0,090083
M275,292,4029,0,090084
M276,149,962,0,090085
M277,163,3996,0,080097
M278,61,756,2,111102
M279,228,5486,0,089021
M280,59,3287,0,063091
M281,273,8180,0,081024
M282,44,390,0,090086
M283,185,4413,0,087057
M284,74,855,33,090087
M285,95,1645,0,091103
M286,140,2647,0,083108
M287,184,4461,0,087058
M288,104,1518,0,111011
M289,50,1775,0,063092
M290,188,17517,0,090089
M291,40,658,38,111056
M292,63,628,9,090088
M294,150,4798,0,065158
M295,180,6421,115,058119
M297,1038,34286,1,058120
M298,273,4259,0,073029
M300,99,4344,0,028106
M301,153,1386,0,090090
M302,106,2426,41,005121
M303,67,1369,0,022135
M308,230,5168,0,027044
M309,205,6359,9,058122
M311,35,798,0,030138
M312,295,4666,0,017092
M313,246,4009,0,022229
M314,76,2314,0,022228
M315,152,3229,0,013249
M316,64,1641,0,001316
M317,171,4706,0,030188
M318,141,4503,1,042050
M319,169,1083,0,046036
M320,468,13560,479,037061
M321,327,10067,0,048052
M322,337,9700,0,051040
M323,256,7185,0,038027
M324,176,2290,0,099028
M325,232,3895,3718,034049
M326,179,5293,0,048053
M327,395,10718,0,050040
M328,152,4182,0,050041
M329,239,4609,0,051041
M330,264,15824,0,064121
M331,255,7117,0,041068
M333,198,3133,0,016252
M334,112,2955,1,016253
M335,225,3931,4,013250
M336,151,2155,0,013251
M337,88,1342,1,097091
M338,21,657,0,018191
M339,267,3006,0,012142
M340,266,7927,149,020071
M341,277,4021,923,013252
M342,97,2845,0,025071
M343,147,1174,0,022232
M344,196,2763,0,022230
M345,100,1337,0,022231
M346,101,2112,0,093053
M347,142,1743,0,046037
M348,136,1559,0,097092
M349,126,1380,0,022235
M350,160,2407,0,022236
M351,29,487,0,022237
M352,88,1454,0,022238
M353,36,398,0,022239
M354,108,1780,0,022240
M355,98,1128,0,022241
M356,53,1357,0,022242
M357,107,1299,0,022243
M358,102,1059,0,022244
M359,197,4523,0,022245
M360,241,1671,0,022246
M361,87,1286,0,022247
M362,151,2455,0,022248
M363,107,2670,39,022249
M364,342,6690,0,035046
M365,84,1455,0,022234
M366,85,1878,0,022233
M367,160,2324,0,034050
M368,299,4232,0,099029
M369,305,4783,0,037062
M370,23,527,0,103078
M371,58,1246,0,096085
M372,65,1310,0,018192
M373,45,1169,0,096086
M374,224,2751,2000,025073
M375,147,5317,0,025072
M376,230,4266,376,047023
M377,408,5788,0,047024
M378,1024,3993,0,052037
M379,147,3892,4,041070
M380,340,6407,0,041069
M381,142,5305,1832,038028
M382,77,1141,0,043058
M383,182,3110,0,013253
M384,102,2111,313,024123
M385,281,7647,0,078156
M386,445,3815,0,033049
M387,144,1957,0,008068
M388,50,1279,0,006191
M389,106,732,0,002170
M390,152,2924,0,022250
M391,217,4145,0,049021
M392,274,5370,0,051042
M393,77,811,43,098062
M394,138,3066,0,013254
M395,124,1337,0,097093
M396,172,3065,0,020072
M397,91,1521,0,006192
M398,134,661,0,002171
M399,81,788,0,030191
M400,110,2926,0,030190
M401,138,3182,5,024124
M402,146,4126,0,028107
M403,1618,31518,0,078157
M404,304,1587,0,103079
M405,126,1242,0,001317
M406,81,1854,0,020073
M407,62,885,0,022251
M408,276,7931,0,048054
M409,183,4750,1226,038030
M410,159,5872,1879,038029
M411,279,4331,1,034051
M412,86,1448,0,013255
M413,409,2581,0,041071
M414,44,965,910,096087
M415,140,3669,0,001318
M416,138,2493,2493,003166
M417,180,7824,5,096088
M418,140,2576,0,019116
M419,111,1889,0,018193
M420,142,1782,0,006193
M421,189,8692,0,025074
M422,95,3422,0,026096
M423,230,5666,0,024125
M424,108,1648,0,015251
M425,61,1154,0,012143
M426,89,3878,0,024126
M427,237,5828,0,024127
M428,340,10594,4,075098
M429,83,2021,0,022252
M430,115,2054,0,022253
M431,93,2932,0,022254
M432,151,5478,0,081025
M433,88,1898,0,012144
M434,61,403,0,005122
M435,104,2056,0,013256
M436,219,4161,480,024128
M437,121,3754,0,025075
M438,64,1270,0,028108
